web-scraper-order,web-scraper-start-url,titulo,precio,habts,ban,mets
1620503933-8906,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa en venta Jurica 3 habitaciones JGCC,"$6,200,000",3,3.5,316
1620507016-11744,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en Jurica de 3 dormitorios y 235 mts2! RCS 19-1835,"$3,320,000",2,3,235
1620503769-8890,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,"Jurica, Lujosa Casa para La Venta. Fvr","$16,500,000",5,4,780
1620504761-9946,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,RESIDENCIA EN VENTA EN JURICA QUERÉTARO,"$36,000,000",6,3,860
1620504679-9770,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa en Jurica,"$9,800,000",4,4,1000
1620503663-8880,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,5.5,920
1620507720-11817,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Venta de amplia Residencia de 5 recamaras en Fraccionamiento Jurica,"$5,250,000",5,4,453
1620507105-11752,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,VENTA CASA EN JURICA QUERETARO,"$7,000,000",3,4,1002
1620504783-9972,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Jurica casa de 3 niveles en exclusivo condominio!,"$3,894,830",2,4,211
1620503732-8887,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620508284-11885,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,CASA EN VENTA EL PALMARES 5 FRENTE PLAZA ANTEA,"$2,100,000",3,2.5,128
1620508041-11850,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,"Casa en Jurica de 610 mts2, 5 dormitorios con baño y amplio jardín ATC 20-2035","$11,350,000",4,5,610
1620507459-11789,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Casa sola en Venta, en Jurica, Querétaro","$13,500,000",8,5,742
1620508353-11894,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Jurica casa en venta con 5 Recamaras mas cuarto de sevicio,"$16,500,000",6,5,780
1620507740-11820,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Casa con espacios muy funcionales en Jurica de 3 dormitorios! RAHQRO,"$3,320,000",2,3,235
1620506972-11739,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en Jurica de 3 Dormitorios y 235 Mts2! Rcs 20-989,"$3,320,000",2,3,235
1620504961-10209,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,"Casa tipo hacienda en Jurica Querétaro, proyecto de José Luis Becerra con 950 m² de construcción y 2,220 m² de terreno","$23,000,000",6,7,950
1620507670-11812,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"Casa en venta en Jurica, Querétaro. En avenida de un piso.","$7,350,000",3,3.5,1000
1620506206-11665,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Jurica casa remodelada en venta de 3 recamaras y 4 cajones descubiertos!,"$13,500,000",4,3,445
1620505624-10569,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,5.5,920
1620508301-11888,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,VENTA DE CASA EN JURICA,"$21,000,000",5,8,850
1620506609-11700,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Jurica casa con espectacular doble altura y 505 mts2! RCS,"$16,500,000",6,5,505
1620504717-9845,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,VENTA CASAS QUERETARO JURICA,"$12,900,000",4,8,368
1620503911-8904,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en Venta en Jurica 32m de frente,"$14,000,000",4,4.5,1000
1620508103-11857,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Casa Campestre en Venta Jurica,"$4,350,000",3.5,6.5,477
1620503818-8895,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,VENTA CASA JURICA SABINOS,"$15,000,000",8,4,898
1620504918-10134,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,VENTA CASA  JURICA QUERETARO/ TI-E,"$6,500,000",3,7,569
1620508096-11856,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,"Casa sola en Venta, en Jurica, Querétaro","$13,500,000",5,10,500
1620506858-11726,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"CASA EN VENTA EN JURICA, EXCELENTE UBICACIÓN","$8,300,000",6,3,345
1620506851-11725,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en Venta en JURICA,"$22,000,000",10,7,950
1620504772-9971,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,CASA EN VENTA EN JURICA QUERÉTARO,"$12,500,000",6,9,712
1620507273-11767,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620503744-8888,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620505871-11152,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Jurica lujosa casa con espectacular doble altura! RAHH,"$16,500,000",6,5,780
1620505771-10903,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620506167-11663,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620507734-11819,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"CASA EN VENTA EN EXCLUSIVA PRIVADA JURICA, QUERETARO DE UN SOLO PISO","$8,500,000",3,2,420
1620508225-11873,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Hermosa casa de una planta con 3 habitaciones en Jurica,"$3,200,000",4,3,238
1620508248-11878,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Venta Casa en JURICA Queretaro Excelente opción Una Planta,"$6,300,000",3,2,525
1620506249-11668,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620504022-8915,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa con espacios muy funcionales en Jurica de 235 mts2! RCS,"$3,320,000",2,3,235
1620506772-11717,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Venta hermosa casa de campo en condominio de 2 JF,"$3,320,000",3,2.5,210
1620507871-11830,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Casa en la mejores privada de Jurica con amplio jardín! RAHQRO,"$6,200,000",2,3,264
1620508020-11848,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,VENTA DE  CASA EN JURICA,"$8,500,000",3,3,320
1620506873-11728,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"ARCO DE PIEDRA. Espectacular, 4 rec, 4 baños, terraza, jardín. Vig 24 hrs","$8,500,000",4,4,300
1620507187-11760,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,5.5,920
1620508220-11872,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Venta casa de un nivel con 3 recamaras en Fraccionamiento Jurica,"$5,800,000",3,3.5,615.38
1620507452-11788,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Casa en venta en Fraccionamiento Jurica Campestre, Querétaro","$9,500,000",4,4.5,2220
1620507827-11827,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Casas en Venta en Fraccionamiento Jurica *,"$5,850,000",4.5,7.5,765
1620507301-11770,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en Jurica con excelente estado de conservación! RCS,"$3,320,000",2,3,235
1620506000-11530,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Residencia en Venta en Jurica kpo 20-2035,"$11,350,000",5,6,920
1620504648-9728,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"Venta de casa de una planta en Jurica Campestre, Querétaro. T 1.100m2 C 386 m2","$12,500,000",3,5,1100
1620506664-11705,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Se Vende Casa en Jurica de 5 Recamaras Mas Servicio y Bella Alberca Jpc,"$11,350,000",6,6,920
1620507389-11779,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"T. 289 m2 y C. 310 m2. 3 recámaras, 3.5 baños, estudio, bodega. vig 24 hrs","$7,450,000",3,3.5,289
1620504554-9552,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Jurica casa con excelente estado de conversación y 235 mts2! RAHH,"$3,320,000",2,3,235
1620506231-11667,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,VENTA casa en Jurica con espacios funcionales y 3 recamaras!,"$3,320,000",2,3,235
1620506182-11664,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta con acabados de lujo,"$13,500,000",3,4,510
1620508129-11861,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,5.5,920
1620505753-10872,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Villa en Venta en el Club Regency Jurica Queretaro,"$21,500,000",4,6,850
1620507216-11762,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Jurica Casa en Venta,"$5,950,000",3.5,6.5,800
1620503968-8910,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,JURICA CASA EN VENTA RECIEN REMODELADA  UNA PLANTA,"$9,000,000",6,4,320
1620506727-11712,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,"Casa sola en Venta, en Jurica, Querétaro","$19,950,000",10,6,1079
1620503627-8877,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Jurica - Casa con Terraza y Recámara en Planta Baja Para Venta,"$16,500,000",5,4,780
1620506107-11658,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 3 habitaciones JGCC,"$11,500,000",3,4,510
1620508121-11860,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,"Casa en venta en Jurica, Querétaro. En calle abierta","$7,900,000",6,4,492
1620507410-11782,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Casa en Venta en Arco de Piedra, Jurica, Queretaro","$7,000,000",4,4.5,278
1620507414-11783,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"VENTA CASA ¡¡ HERMOSA JURICA QUERETARO, BELLA Y TRANQUILA C.","$2,253,500",3,3,203
1620506790-11718,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"¿Lujoso, Seguro, Amplio Jardín Y 5 Dormitorios? La Perfecta Opción!","$16,500,000",5,4,780
1620506838-11723,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Venta Casa en Jurica Qro una planta excelente estado con 8 estacionamientos,"$15,000,000",4,4,2220
1620506914-11732,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"Casa en Jurica de 3 dormitorios, principal con su baño completo! RCS","$3,320,000",2,3,235
1620504296-9236,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa en Venta en Jurica con Alberca Queretaro,"$11,000,000",5,6,920
1620507423-11784,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casa en Jurica de 3 dormitorios y 235 mts2! RCS 20-989,"$3,320,000",2,3,235
1620504516-9493,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa con espacios muy funcionales en Jurica! RCS 20-989,"$3,320,000",2,3,235
1620504264-9205,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"Casa sola en Venta, en Jurica, Querétaro","$9,000,000",4,7,581
1620507952-11839,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,CASA DE CAMPO DE1 NIVEL CONDOMINIO A 15 MIN DE JURIQUILLA QUERETARO EN VENTA,"$4,500,000",3,2,5000
1620505737-10817,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en Venta Regency Jurica,"$14,250,000",5,9,720
1620504594-9627,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"Casa en venta en Jurica, Querétaro. En avenida de un piso.","$7,500,000",3,3,434
1620507603-11805,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casa Habitacional Zona Jurica Residencial,"$3,900,000",3,3,163
1620507129-11755,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Hermosa casa en Jurica Laureles,"$29,000,000",6,4,6190
1620506154-11662,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620503861-8899,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,VENTA casa en Jurica de 4 recamaras más estudio y 505 mts2!,"$16,500,000",6,5,505
1620508264-11881,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,CASA EN VENTA CON DOS LOCALES COMERCIALES EN JURIQUILLA,"$4,950,000",3,4.2,161.8
1620507901-11833,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"Casa con alberca en Venta en Fraccionamiento Jurica, Querétaro","$12,200,000",3,3.5,1000
1620507078-11749,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en Jurica,"$11,900,000",4,4,460
1620503961-8909,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa en venta en Jurica 20-3386 NC,"$6,200,007",3,4,316
1620507748-11821,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,CASA EN VENTA EN JURICA QUERETARO,"$5,309,000",4,4,273
1620504865-10082,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Hermosa Casa  de una planta,"$8,500,000",3,4,596
1620504901-10133,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,TERRENO EN VENTA EN JURICA MUY AMPLIO CON PEQUEÑA CASA INCLUIDA,"$5,600,000",4,2,143
1620504417-9362,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,CASA EN VENTA EN QUERETARO JURICA,"$8,740,000",3,3,525
1620506407-11680,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en Venta. Jurica. FVR,"$6,200,000",3,4,316
1620507974-11842,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Venta de amplia Residencia de 5 recamaras en Fraccionamiento Jurica,"$5,990,000",5,4.5,481
1620507990-11844,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Casa en exclusivo condominio en Jurica de 188 mts2! RAHQRO,"$3,347,948",2,3,188
1620507029-11745,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"VENTA DE CASA Y LOFT , JURICA, QUERÉTARO","$11,350,000",5,5,720
1620503884-8901,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 3 habitaciones JGCC,"$6,200,000",3,3.5,316
1620504181-9103,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,CASA EN VENTA EN JURICA RECAMARA EN PLANTRA BAJA,"$6,500,000",3,4,387
1620507364-11777,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Jurica acogedor casa de 3 recamaras y 235 mts2! RCS,"$3,320,000",2,3,235
1620504946-10184,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,RESIDENCIA JURICA CON ALBERCA MUY AMPLIA E ILUMINADA 5 REC Y JARDÍN,"$8,500,000",5,5.5,540
1620504581-9602,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Residencia en Jurica en Venta,"$18,850,000",5,8,883
1620506261-11669,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620508289-11886,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,"JURICA AMPLIA 1 NIVEL ALBERCA, CONOCELA!!","$6,050,000",3,3,360
1620506275-11670,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa con acabados de lujo en Jurica de 3 dormitorios y 445 mts2! RAHQRO,"$13,500,000",4,3,445
1620506570-11696,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 3 habitaciones JGCC,"$3,320,000",3,2.5,210
1620504670-9769,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,VENTA DE CASA EN JURICA,"$3,320,000",2,2,420
1620507115-11753,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en Jurica de 3 dormitorios con espacios funcionales! RCS 20-989,"$3,320,000",2,3,235
1620506758-11715,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica JGCC,"$16,500,000",5,5,780
1620508068-11853,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,"Casa en venta, en Jurica, Querétaro. De un piso con jardín arbolado.","$9,000,000",4,3.5,1000
1620506768-11716,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,VENTA DE CASA EN REGENCY JURICA,"$21,500,000",8,4,850
1620504993-10236,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta Jurica 3 habitaciones JGCC,"$13,500,000",3,4,510
1620503870-8900,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Condom. Duplex en Jurica V-1168,"$3,320,000",3,2,210
1620507799-11825,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,RINCONADA JURICA HERMOSO CONDOMINIO CON ESTRICTA VIGILANCIA,"$7,500,000",3,5,330
1620507916-11835,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Jurica casa de 235 mts2 y excelente estado de conservación!,"$3,320,000",2,3,235
1620506979-11740,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"Casa en Venta en Jurica, Queretaro","$5,300,000",4,4.5,510
1620503694-8883,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 3 habitaciones JGCC,"$13,500,000",3,4,510
1620503672-8881,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,5.5,920
1620507447-11787,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,CASA EN VENTA EN JURICA QUERETARO DE 1256 M2 TERRENO CON 6 RECAMARAS EN UN PISO,"$9,500,000",7,6,550
1620507324-11773,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en venta en Arco de piedra jurica 3 recamaras cuarto de servicio YCC,"$6,200,000",3,3,316
1620504541-9527,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"CASA EN VENTA EN JURICA CON 4 RECÁMARAS, BUNGALOW, AMPLIO TERRENO","$11,300,000",6,5,720
1620506816-11720,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa lujosa en Jurica de 5 dormitorios y 505 mts2! RAHH,"$16,500,000",6,5,505
1620508325-11891,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Venta Moderna Casa en Arco de Piedra con Gran Plusvalía,"$6,200,000",3,3.5,275.89
1620503846-8898,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Hermosa residencia en Jurica,"$9,700,000",5,3.5,621
1620507433-11785,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Casa en venta en Exclusivo Condominio residencial en Jurica , 6 habitaciones Qro","$19,000,000",6,5,650
1620505821-11042,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,VENTA DE CASA 1 NIVEL CON 4 HABITACIONES EN JURICA,"$12,000,000",4,5,2220
1620506586-11698,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en calle cerrada con vigilancia en Jurica de 610 mts2! RCS 19-2172,"$11,350,000",4,5,610
1620506525-11692,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,"Casa en Jurica con espacios funcionales, 235 mts2 y 3 dormitorios! RCS","$3,320,000",2,3,235
1620506633-11702,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en Venta Jurica 3 Habitaciones Jrh,"$13,500,000",3,4,510
1620507647-11809,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Hermosa casa en venta en Jurica 3 recamaras y cuarto de servicio YCC,"$6,200,000",3,3,316
1620507378-11778,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casa en Venta Jurica Excelentes Espacios,"$8,900,000",3,4,1000
1620505191-10409,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620507053-11747,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en Jurica de 3 recamaras con closet! RAHQRO 20-3386,"$6,200,000",2,3,264
1620505323-10459,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Jurica casa remodelada de 3 recamaras y 445 mts2! JGJ,"$13,500,000",4,3,445
1620508199-11868,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Excelente oportunidad,"$2,253,500",4,3,203
1620506093-11657,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa remodelada en Jurica de 3 dormitorios y 445 mts2! RAHQRO,"$13,500,000",4,3,445
1620507617-11806,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,VENTA CASA CON ALBERCA EN JURICA 3 RECAMARAS 4 BAÑOS,"$6,200,000",3,4,316
1620508079-11855,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,CASA EN VENTA DE UNA PLANTA,"$6,200,000",5,5,320
1620507677-11813,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,En Venta Casa en Arcos de Piedra 3 Recamaras con Baños y Cuarto de Servicio,"$6,200,000",3,3.5,316
1620503810-8894,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa con Amplio Jardín en Jurica Querétaro 20-3386,"$6,200,000",3,3.5,316
1620508032-11849,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Jurica - Casa para VENTA en exclusivo residencial.,"$6,200,000",3,4,316
1620505889-11182,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en Jurica en calle cerrada vigilancia y 610 ms2! RAHQRO,"$11,350,000",4,5,610
1620506021-11591,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 3 habitaciones JGCC,"$6,200,000",3,3.5,316
1620506893-11730,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en Jurica de 5 dormitorios y 610 mts2! RCS 20-2035,"$11,350,000",4,5,610
1620504252-9180,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa en Venta Jurica Campestre Queretaro,"$4,776,510",4,2,671
